"id","political_party","tweet","nrc_lexicon","robertuito_transformer","gemini_llm"
"1233347927671812096","ciudadanos","🏛️ Esta mañana, @MarcosdeQuinto, ha intervenido en la Comisión de #Consumo  📽️ ¡Te lo contamos a continuación!  https://t.co/A0kLGqe0m6","neutral","neutral",NA
"1222216527744847873","ciudadanos","🙅‍♀️ ¡Las infraestructuras tienen que dejar de ser una moneda de cambio!  📝 Hoy @mariadelamiel escribe en @elEconomistaes sobre la importancia de impulsar un Pacto de Estado por la Movilidad.  🗞️ Lee el artículo completo aquí:  https://t.co/SaN4qu58DW  https://t.co/cMtVBECQVl","negative","negative",NA
"1222198472633389057","ciudadanos","😒 Junqueras retó a @Lroldansu a sostenerle la mirada... ¡y vaya si lo ha hecho!👏 👉 Le ha pedido que él mismo mire a los ojos a los catalanes para decirles que el separatismo gastó su dinero en infringir la Ley.  🤦‍♀️ El independentismo sigue sin pedir PERDÓN #LoVolveremosAFrenar  https://t.co/e9wY4ZIs2u","negative","negative",NA
"1222169642510311425","ciudadanos","🇪🇺 ¿Sabías que hoy sumamos a un nuevo eurodiputado al #EquipoCs de @Cs_Europa?  😊 Esta mañana @AdrianVL1982 ha recogido en el @Congreso_Es su credencial para seguir trabajando por reformar Europa y acercarla más a los jóvenes 💪🍊  https://t.co/y0nz5UJaeD","positive","positive",NA
"1222130270318534658","ciudadanos","🏛 Hemos pedido una comisión de investigación que esclarezca las contradicciones de Ábalos.   🙅‍♀️ ¡Ya está bien de engañar a los españoles y esconderse!  📡 @InesArrimadas ""No es un tema que afecta solo a un ministro, afecta a la imagen internacional de España"" en @CsCongreso  https://t.co/HU8xBRJ0Xa","negative","negative",NA
"1222129921725734912","ciudadanos","🏛 Junqueras ha dicho abiertamente en el #Parlament que no se arrepiente y que lo volverán a hacer... 🤷‍♀️ ¡Y aún así el #Sanchismo los trata como interlocutores! 📡 @InesArrimadas ""A los que delinquen Sánchez les da premio y a los que cumplen les sube los impuestos"" en @CsCongreso  https://t.co/UvvlBcwRZd","positive","negative",NA
"1222129592867139584","ciudadanos","🏛 Hemos exigido al Gobierno un plan para cuantificar los daños del temporal 'Gloria' y agilizar el cobro de las ayudas.  🤦‍♀️ ¡Los afectados por la DANA todavía no han cobrado ni un euro! ▶️ Lo explica @InesArrimadas en el @CsCongreso 👇  https://t.co/YOVo6X4ogD","negative","negative",NA
"1222129238679130114","ciudadanos","📡@InesArrimadas ha atendido a los medios de comunicación desde el @CsCongreso, antes de que comenzara la Diputación Permanente.   😊¡Te lo contamos!  https://t.co/UJ2RTHnkNw","positive","neutral",NA
"1222090029650055168","ciudadanos","🍊 Cs es la voz del Constitucionalismo en Cataluña. 📺 @InesArrimadas ""¿Quién nos va a defender? ¿El PSOE de Iceta que ha pedido un Código Penal más favorable para quien cometa un delito de sedición?"" @elprogramadear  https://t.co/2G0QwlwoXX","negative","negative",NA
"1222088227382874112","ciudadanos","✋ El Gobierno tiene que ser fuerte para pararle los pies al separatismo. 🤦‍♀️ ¡Sánchez no puede seguir dándoles privilegios! 📺 @InesArrimadas ""El independentismo se ha peleado muchas veces, pero siempre se une para violar los derechos de los catalanes"" @elprogramadear  https://t.co/UppJJIco6P","negative","negative",NA
"1222086928226496513","ciudadanos","📺 @InesArrimadas ""Muchos catalanes tenían ganas de que le dijéramos a la cara a los presos del 'procés':  👉 Que NO hablen en nombre de Cataluña 👉 Que pidan perdón 👉 Que cumplan la Ley"" @elprogramadear   🍊💪 ¡Y eso es lo que ha hecho @CiutadansCs hoy en el #Parlament!  https://t.co/wC7uJMc8V0","positive","neutral",NA
"1222072042268262402","ciudadanos","🌥️☕️ ¡Buenos días y #FelizMartes! 📺 En unos minutos @InesArrimadas estará comentando la actualidad política en @elprogramadear de @telecincoes  🔛 Síguelo #EnDirecto aquí  https://t.co/gIQMfYXC6R  https://t.co/YK8fdU2e2s","positive","neutral",NA
"1221914978611056643","ciudadanos","💪🍊 Cs quiere iniciar una nueva etapa en Cataluña y poner fin a la pesadilla del 'procés'. 📺 @Lroldansu ""Tenemos el mejor programa para iniciar una etapa de reconciliación y unión en la que recuperemos algo que jamás deberíamos haber perdido: la libertad"" #LaNoche24h  https://t.co/LJ4pmaF2te","negative","neutral",NA
"1221913497073782784","ciudadanos","🍊 ""Mañana Cs asistirá a la comisión del Parlament para dar voz a más de la mitad de los catalanes sensatos y moderados que están cansados de la división y la ruptura que ha creado el separatismo""   📺 Así lo ha explicado @Lroldansu en #LaNoche24h  https://t.co/kxQpzFe9s6","neutral","neutral",NA
"1221911374604926978","ciudadanos","👀 Torrent no puede seguir mirando hacia otro lado. 📺 @Lroldansu ""Cada día que el señor Torra sigue insistiendo en ejercer un cargo que ya no tiene, será un día más en el que seguirá cometiendo un posible delito de desobediencia"" #LaNoche24h  https://t.co/2C8fIXAVHG","negative","negative",NA
"1221908495001321473","ciudadanos","🔚 Torra ha llegado al final del camino. 📺 @Lroldansu ""Si le queda un mínimo de dignidad, si realmente respeta las instituciones catalanas, no nos haga pasar este bochorno"" #LaNoche24h  💪 Cataluña merece una nueva etapa de reconciliación y de convivencia.  https://t.co/nWa7GQNHuS","positive","neutral",NA
"1221901190344011776","ciudadanos","🌙 ¡Termina la noche del lunes con nosotros! 📺 No te pierdas la entrevista de @Lroldansu en @Lanoche_24h para comentar la actualidad del #Parlament. 🔛📲 Síguela #EnDirecto aquí 👉 https://t.co/l0x087bwRn  https://t.co/PwSlgdOimE","neutral","neutral",NA
"1221890620546895874","ciudadanos","🎲... ¡Hagan sus apuestas!  🙄 ¿Cuál será la nueva versión de Ábalos para tratar de justificar su encuentro con la número dos de Maduro? 👻 Ya hemos pasado del 'No es No' a una reunión/encuentro/saludo de... ¡25 minutos!  https://t.co/PvbbwUdSeO","neutral","negative",NA
"1221879444362661888","ciudadanos","📺 @Lroldansu ""Es urgente que el señor Torra y la Generalitat reconozcan que han llegado al final del camino y que convoquen unas elecciones para dar la palabra a la ciudadanía"" en @MVTARDE  🚨 ¡Es insostenible! Cataluña tiene un Parlamento bloqueado y una cámara que no legisla.  https://t.co/SnWFJPIcZy","negative","negative",NA
"1221877492417470466","ciudadanos","🧐 El Estatuto de Autonomía de Cataluña lo dice muy claro: para poder ser presidente, hay que ser diputado. 📺 @Lroldansu ""Torrent deja hablar a Torra en el Parlament sin ser diputado. Sin embargo, a Cs trata de censurarnos cada vez que decimos algo que no les gusta"" en @MVTARDE  https://t.co/WS1MkctD6E","positive","negative",NA
"1221874024793432064","ciudadanos","❌ Torra no puede convocar elecciones en Cataluña, porque ya no es diputado y tampoco es presidente de la Generalitat. 📺 @Lroldansu ""Se lo han dicho por activa y por pasiva la Justicia, la Junta Electoral, el Supremo y del Secretario General del Parlament"" en @MVTARDE  https://t.co/mofuadjRxd","positive","negative",NA
"1221463130678747136","ciudadanos","🚀 La llegada de Ciudadanos al gobierno andaluz ha hecho despegar a Andalucía con políticas liberales y sensatas.   🍊Hoy en Antequera hemos celebrado un año de #CompromisoDeCambio. ¿Quieres saber más? ¡Abrimos hilo!👇  https://t.co/j74Am1H3QJ","neutral","neutral",NA
"1221087645201248258","ciudadanos","📅 Este sábado el #ConsejoGeneralCs ha aprobado los documentos que se debatirán en la V Asamblea General de Ciudadanos, después de un debate amplio y constructivo💪🍊😊  https://t.co/YddfHhNjPv","positive","neutral",NA
"1221075506289881089","ciudadanos","🇻🇪 🇪🇸 ¡Bienvenido a España @jguaido!   💪 El pueblo español está con todos los ciudadanos que defienden una #VenezuelaLibre.  https://t.co/mN1a4nOiP8","neutral","neutral",NA
"1221067297265213440","ciudadanos","😤 ¡Qué vergüenza que Sánchez no reciba a @jguaido!  👉 Es rehén de sus socios de Podemos.  📡 @MelisaRguezCs ""Me parece una falta de respeto del Presidente de España a todos los ciudadanos venezolanos que defienden un país libre y democrático"" #ConsejoGeneralCs  https://t.co/vioD3n8axv","neutral","negative",NA
"1221066826387525637","ciudadanos","🇻🇪Vamos a pedir una Comisión de Investigación para que el PSOE dé explicaciones.  ❓¿Por qué el avión de una narcodictadura aterrizó en España? ❓ ¿Por qué se reunió Ábalos con la nº 2 de Maduro?  🤦‍♀️¡Han dado 4 versiones distintas en 24 horas!  📡 @MelisaRguezCs #ConsejoGeneralCs  https://t.co/a9ZsWNzxps","neutral","negative",NA
"1221066347532169216","ciudadanos","🍊 Hoy ha salido adelante por una abrumadora mayoría la Ponencia de Estatutos y por unanimidad la Ponencia de Estrategia. 📡 @MelisaRguezCs ""Ahora los afiliados tendrán la última palabra sobre las enmiendas que se debatirán en la próxima Asamblea General"" #ConsejoGeneralCs  https://t.co/5VYqqqBzhU","positive","neutral",NA
"1221065736258564096","ciudadanos","🍊La portavoz de la Gestora @MelisaRguezCs ha atendido a los medios de comunicación, después del #ConsejoGeneralCs celebrado en nuestra sede.   📡 ¡Te lo contamos a continuación!  https://t.co/ywEso1XHdy","positive","neutral",NA
"1221028587496714240","ciudadanos","📝 Nuestro eurodiputado @JRBauza desmonta hoy la imagen de la Rusia de Putín en @elespanolcom.   👉 ""El empeoramiento de las condiciones de vida de millones de rusos están empezando a pasarle factura al Kremlin"".  ➡️Lee aquí el artículo completo:  https://t.co/wX8z6u7toi  https://t.co/JV0002WCy8","negative","negative",NA
"1220997903105298432","ciudadanos","☕ ¡Buenos días y #FelizSábado!  🗓️ ¡Mañana tenemos una cita importante en #Antequera! No puedes perderte nuestro Encuentro Ciudadano con @InesArrimadas, @JuanMarin_Cs, @javierimbroda, @RocioRuizDom, @rogeliovelascop y Rocío Blanco en #Málaga.   ☺️ ¡Te esperamos!  https://t.co/Sh6DrB40LB","positive","neutral",NA
"1220801192063721474","ciudadanos","⁉️ @CsCongreso ha preguntado por qué Ábalos no denunció la entrada de la vicepresidenta de Venezuela en España.   👉 Delcy Rodríguez tiene prohibida la entrada a la UE por ser alto cargo del régimen dictatorial de Maduro.  ➡️ https://t.co/dauTy1Eu0k  https://t.co/YFwOR6lWA0","negative","negative",NA
"1220786397533130756","ciudadanos","🍊 Esta tarde se ha reunido la Comisión Gestora con afiliados en #Salamanca para explicar los detalles del proceso de la próxima Asamblea General.  📽 @MelisaRguezCs ""Los afiliados tendrán en su mano elegir qué dirección y que proyecto de partido quieren"" #ActualidadCs  https://t.co/eRhN2v0Tua","positive","neutral",NA
"1220764450191368199","ciudadanos","📆 ¡No te pierdas mañana el encuentro con el presidente legítimo de Venezuela, @jguaido, en la Puerta del Sol de Madrid!  🇻🇪🇪🇸 España debe liderar el apoyo a los demócratas venezolanos y a su lucha por la libertad.  🍊🙌 ¡Allí estaremos! #VenezuelaLibre  https://t.co/7s2CZyBi5s","positive","neutral",NA
"1220749624937525248","ciudadanos","🧐 ¿Aún no has leído la entrevista de @BalEdmundo en @elEconomistaes? 🖋️ ""Me represaliaron y el castigo fue severo, con destierro incluido, pero me negué a mentir, y no me arrepiento"" 🗞️¡No te pierdas la entrevista al completo aquí!  https://t.co/N7VasiSoVb  https://t.co/whurpFTSHy","negative","neutral",NA
"1220727681467277316","ciudadanos","📡 @Lroldansu ""Fuimos los únicos que denunciamos un posible delito del Síndic, que parece que viajó a la final de la Champions con dinero de la trama del 3%"" #ActualidadCs ❌ Aunque Torrent impidió que se investigara... 👨‍⚖️ La Fiscalía Anticorrupción ha acusado a Ribó por cohecho.  https://t.co/ZKOghdp9bK","negative","negative",NA
"1220722005491798020","ciudadanos","❌ Torra ni es diputado del Parlament ni puede ser presidente de todos los catalanes. 📡 @Lroldansu ""Cada día que pasa atrincherado a su escaño es un día más que va en contra de las resoluciones judiciales"" #ActualidadCs ‼️ ¡Torrent tiene que quitarle el escaño!  https://t.co/Lu5A3cgFKe","positive","negative",NA
"1220720147138301952","ciudadanos","🍊 Hoy visitamos Terres de l'Ebre, uno de los territorios más afectados por la #BorrascaGloria. 📡 @Lroldansu ""Cs ha presentado una batería de propuestas en el Parlament para analizar y cuantificar los daños que ha causado el temporal"" #ActualidadCs  https://t.co/9F6kNcP110","positive","neutral",NA
"1220717716824383499","ciudadanos","📡 @Lroldansu ha atendido a los medios de comunicación durante su visita a diferentes municipios afectados por el temporal de la #BorrascaGloria.  👉 ¡Te contamos todo a continuación! #ActualidadCs  https://t.co/cdt49ywRkx","positive","neutral",NA
"1220698446866321408","ciudadanos","👎 A pesar de que Sánchez se niega a reunirse con @jguaido... 👎 Aunque Ábalos se reúna clandestinamente con la número 2 de Maduro...  👏🇻🇪 🇪🇸  El Gobierno de Madrid recibirá el sábado al presidente legítimo de Venezuela y le entregará las llaves de la ciudad #VenezuelaLibre  https://t.co/yhA25T6pcs","neutral","negative",NA
"1220673225664888832","ciudadanos","🌧️💨🌊 @CiutadansCs va a presentar una batería de medidas para ayudar a todos los afectados por la #BorrascaGloria: 👉 Línea de ayudas extraordinarias. 👉 Plan específico de estudio y evaluación del Delta del Ebro.  ▶️ ¡Te lo explica @Lroldansu en este vídeo! #PolíticaÚtil  https://t.co/4nKguFzoCF","positive","neutral",NA
"1220651886614917121","ciudadanos","🌍🍊 ¡Esta semana no hemos podido faltar a nuestra cita con #FITUR2020!  👉 El Gobierno de España no puede ver el turismo como un problema, sino como una oportunidad.   😊 ¡Así fue la visita de @InesArrimadas! ¡Dentro vídeo!  https://t.co/0l0fvIvDQG","positive","positive",NA
"1220637614153392128","ciudadanos","‼️ Tenemos que entendernos con el Gobierno, aunque tengamos modelos políticos totalmente opuestos.  📺 @ignacioaguado ""Sánchez, en vez de atacarnos, debe empezar a imitar las medidas que funcionan en Madrid"" @EspejoPublico  ✅ Bajada de impuestos. ✅ Atracción de inversión.  https://t.co/pmnlMydwVs","negative","neutral",NA
"1219606440459100160","ciudadanos","😠 Ayer Sánchez volvió a mentir... 🚪 ¡Ha ofrecido un indulto por la puerta de atrás a Junqueras y sus socios! 📡 @InesArrimadas ""En campaña anunció tipificar el referéndum ilegal y ahora propone bajar la condena del delito de sedición para beneficiar a sus socios"" en @CsCongreso  https://t.co/4DGNWNDq7G","negative","negative",NA
"1219605543242948609","ciudadanos","🆕 Hemos solicitado la creación de una subcomisión en el Congreso para alcanzar un Pacto Nacional por la Educación. 📡 @InesArrimadas ""Necesitamos un acuerdo de estado que garantice la calidad educativa, la igualdad de oportunidades y combata el adoctrinamiento"" en @CsCongreso  https://t.co/PEWkjBNp2D","positive","neutral",NA
"1219604558088941568","ciudadanos","📡 Esta mañana @InesArrimadas ha atendido a los medios de comunicación desde el @CsCongreso.   🔛 ¡Te dejamos un resumen de sus declaraciones!😊  https://t.co/lZctAdMLq9","positive","neutral",NA
"1219574992389726208","ciudadanos","🤦‍♀️ Sánchez vuelve a hacer lo que dijo que NUNCA haría, vuelve a mentir a los españoles... 👉 ¡Los socialistas han pactado con Bildu los presupuestos de Navarra! 🥀  Una vez más se demuestra que la credibilidad del #Sanchismo es nula. 🗞️  https://t.co/XmnEzNAGfk  https://t.co/BZJuWWOJYh","neutral","negative",NA
"1219556566581620736","ciudadanos","👉 ¡No te pierdas la entrevista de @jordi_canyas para @abc_es! 🗣️ ""Sin TV3 Puigdemont no sería nada, en Europa no pinta nada. Solo le hacen caso los ultras como Farage"".  🗞️ Aquí al completo:  https://t.co/bPVCLv1MXB  https://t.co/quAiyxchC9","negative","negative",NA
"1219532544372244481","ciudadanos","😃 ¡Buenos días y #FelizMartes! 👨‍👩‍👧‍👧Dijimos que convertiríamos #Madrid en la ciudad de las familias y lo estamos cumpliendo.  👶  Ya está en marcha la beca infantil del Ayto de Madrid:   https://t.co/VZ8bcIrXos #CsCumple 📽️ ¡Te lo cuenta @begonavillacis!  https://t.co/MRkrvkXAxm","positive","positive",NA
"1219362247274901504","ciudadanos","👉 Necesitamos un Pacto Nacional Educativo para garantizar la calidad del aprendizaje.  🍊 Cs va a defender la educación como el pilar que sustenta el Estado de Derecho. ¡No puede ser un arma arrojadiza! 📻 @MelisaRguezCs le ha pedido al Gobierno responsabilidad en @CAPITALRADIOB  https://t.co/mQtOKu3PgC","positive","neutral",NA
"1219361823172055041","ciudadanos","👉 El Gobierno intenta ocultar el dedazo de Sánchez en la Fiscalía y las futuras subidas de impuestos.  🇪🇸 ¡España no va a salir adelante si se sigue la senda de la crispación y se continúan cavando trincheras ideológicas! 📻 ¡Así lo ha dicho @MelisaRguezCs  en @CAPITALRADIOB!  https://t.co/p1VT2NcErt","positive","negative",NA
"1219361393369079809","ciudadanos","😳 Hoy un miembro del Gobierno ha hablado de aplicar el 155 en #Murcia... 📻 @MelisaRguezCs ""En cambio nunca han sido capaces de denunciar que en Cataluña hay niños a los que se les señala por ser hijo de guardia civil"" en @CAPITALRADIOB  https://t.co/HaoLCSaP0c","positive","negative",NA
"1219359575239024640","ciudadanos","🙅‍♀️ ¡No se puede utilizar la educación para forzar una batalla política y enfrentar a la sociedad!  📻 @MelisaRguezCs ""Cs defiende los derechos de los padres y la educación plural en valores democráticos de todos los niños"" en @CAPITALRADIOB  https://t.co/7WXKIfwUsh","negative","negative",NA
"1219345852394663936","ciudadanos","📻 Esta noche repasa toda la actualidad política con @MelisaRguezCs en #ElBalance de @CAPITALRADIOB.  🔛 ¡Empezamos en unos minutos!  ➡️ https://t.co/g7wHl5bhuC  https://t.co/TOOQFORM44","positive","neutral",NA
"1219336037782016000","ciudadanos","🤦‍♀️ ¡Es vergonzoso que el Gobierno hable de aplicar el 155 a Murcia, una comunidad que respeta la Constitución! 👉 El PSOE nunca ha denunciado, ni se ha sonrojado por el adoctrinamiento en las escuelas de Cataluña.  ▶️ Así lo ha explicado @MelisaRguezCs, ¡dentro vídeo!  https://t.co/Jn3cU6FTyX","negative","negative",NA
"1219322700054679554","ciudadanos","💪🍊Con Cs los problemas de la #CataluñaReal estarán en el centro de la agenda política. 📽️ @Lroldansu ""Vamos a poner fin al 'procés' e iniciaremos una nueva etapa de reconciliación, de convivencia y de unión en Cataluña"".  https://t.co/bPcEXswqhj","positive","neutral",NA
"1219306421336133633","ciudadanos","💪 Nuestro compromiso en la creación de empleo y el apoyo a los #autónomos es firme y lo estamos demostrando #CsCumple ✅ La Junta de #Andalucía ha puesto en marcha incentivos para ayudar a los autónomos a contratar a su primer empleado. 🗞️  https://t.co/n1Gnl18WBL  https://t.co/z7kMmbDTWK","positive","neutral",NA
"1219251745370656769","ciudadanos","🤦‍♀️ @MelisaRguezCs ""El Gobierno sigue pensando que subir los impuestos a los españoles es bueno..."" #ActualidadCs 👨‍👩‍👦‍👦 ¡El dinero donde mejor está es en los bolsillos de los ciudadanos! ✅ Cs ha demostrado que bajando los impuestos es posible aumentar la recaudación.  https://t.co/CkhGRGkyAi","positive","neutral",NA
"1219251309410430976","ciudadanos","😳 ¡Es vergonzoso que el Gobierno hable de aplicar el 155 a Murcia, una comunidad que respeta los derechos y libertades de los ciudadanos! 📡 @MelisaRguezCs ""El PSOE nunca se ha sonrojado por el adoctrinamiento de las escuelas en Cataluña"" #ActualidadCS  https://t.co/JAuUtEey7U","negative","negative",NA
"1219249722990518272","ciudadanos","🙅‍♀️ ¡Es una falta de respeto banalizar un tema tan importante como la educación! 📡 @MelisaRguezCs ""Es complementario defender la libertad de los padres a decidir y el derecho de los niños a recibir una educación plural en valores democráticos"" #ActualidadCs  https://t.co/BNgOxo1Hsl","positive","negative",NA
"1219247343645708288","ciudadanos","📡 @MelisaRguezCs ""Las ponencias han concluido los borradores de estatutos y estrategia, que se han trasladado a los consejeros generales"" #ActualidadCs 👉🏻 El sábado se debatirá en el Consejo General y después se enviará a los afiliados para que participen en la redacción.  https://t.co/r6g6jM1vji","positive","neutral",NA
"1219245421215846405","ciudadanos","🍊 Esta mañana se ha reunido la gestora de Cs en nuestra sede de #Madrid.  📡 Tras la reunión, la portavoz @MelisaRguezCs ha atendido a los medios de comunicación.  😊 ¡Te dejamos un resumen! #ActualidadCs  https://t.co/YK4YK3SF14","positive","neutral",NA
"1219244591209156608","ciudadanos","👉 La Comunidad de Madrid es un referente de libertades: ✅ Garantizamos el derecho de los niños a una educación plural  en valores democráticos. ✅ Garantizamos la libertad de los padres para decidir sobre la educación de sus hijos.  📺 ¡@ignacioaguado en @DebatAlRojoVivo!  https://t.co/jtchpZhusI","positive","neutral",NA
"1329761184640356352","podemos","🏳️‍⚧️ Hoy mandamos todo nuestro apoyo a las personas trans.  Por las asesinadas y víctimas de la transfobia.  Por las que lucharon y luchan por su derecho a ser.  Pongamos fin a su histórica discriminación, venga de donde venga.  #MemoriaTrans para seguir avanzando en derechos.","positive","neutral",NA
"1329734582967676928","podemos","👦👧La pandemia ha puesto sobre la mesa, más que nunca, la importancia de proteger los derechos de las niñas y los niños.  Garantizar su bienestar y erradicar la pobreza y la violencia en la infancia son una cuestión de Estado.  Sois el futuro del país. 💜 #DíaUniversalDelNiño","positive","neutral",NA
"1329724315386916864","podemos","📽 @MonederoJC solo necesita dos minutos para desmontar todas las mentiras de la derecha sobre la Ley de Educación. 👇  https://t.co/kbdFkrwrkG","neutral","neutral",NA
"1329524209475850241","podemos","📽 Hoy nos hemos reunido con la Unión de Actores y Actrices para garantizar una #CulturaSegura ante el COVID para todos y todas.  https://t.co/2HIRj0PHa4","neutral","neutral",NA
"1329487314536591369","podemos","Hacen noticias de la mentira y oídos sordos de la verdad.  https://t.co/5Eq4u4ocgF","negative","negative",NA
"1329414894916149250","podemos","Proteger la cultura es proteger a toda la sociedad. 💜  https://t.co/sE4pufuDJM","positive","neutral",NA
"1329400046476029953","podemos","📽 @joanmena: ""Sin igualdad de oportunidades ni cohesión social, es imposible que exista libertad. Las derechas tienen la obligación de decirle a la ciudadanía la verdad en un debate tan sensible como este"".  #LeyEducaciónARV  https://t.co/VwYWQZls4i","positive","negative",NA
"1329394975029735424","podemos","📽️ @joanmena: ""Hoy es un día de satisfacción porque hemos conseguido demostrar que, desde la política, se puede cumplir el compromiso con la ciudadanía. Hemos mandado a la papelera de la historia la LOMCE, que era una ley retrógrada y recentralista"".  #LeyEducaciónARV  https://t.co/Z3RbAs2TDo","positive","negative",NA
"1329387840627765250","podemos","El patriotismo del maestro 👇  📽️ @joanmena  https://t.co/S3gkX6NL6f","positive","neutral",NA
"1329380333901504512","podemos","En Madrid es mucho más fácil acceder a una casa de apuestas 🎲 que a una biblioteca 📚.  Hoy, nuestros jóvenes de @rebeldiajoven se van a estudiar a las casas de apuesta para visibilizar este problema y para decir alto y claro que #ConLasBibliotecasNoSeJuega. ✊  https://t.co/fn3c09K9im","positive","neutral",NA
"1329377424627396609","podemos","🗣 @PabloIglesias explica y defiende en el Congreso el trabajo que desde @VSocialGob se está realizando para poner encima de la mesa las medidas urgentes de apoyo al Tercer Sector de Acción Social. 👇  https://t.co/nLmPwxU2EH","positive","neutral",NA
"1329371870571982848","podemos","📽️ @PabloIglesias: ""Es una obligación para este Gobierno reconocer y agradecer el enorme esfuerzo que realizan las organizaciones de la sociedad civil. La labor que han desplegado desde el inicio de esta emergencia ha reforzado la acción protectora de la Administración Pública"".  https://t.co/7CSzgKdbDZ","neutral","positive",NA
"1329368860038926337","podemos","📽️ @PabloIglesias: ""El tercer sector es un apoyo fundamental para la realización efectiva de los derechos sociales y representa una de las mejores expresiones de una sociedad comprometida con los valores de la justicia social, la igualdad, la solidaridad y la participación"".  https://t.co/VTbp2GoXAg","positive","positive",NA
"1329363623173623808","podemos","Un día como hoy, hace 87 años, las mujeres votaron por primera vez en nuestro país. Una victoria de toda una generación de feministas que conquistaron los derechos que tenemos hoy.  Porque fuimos, somos. Porque somos, serán. 💜  https://t.co/hZnxAeOq1m","positive","positive",NA
"1329142832628719616","podemos","Las verdades duelen, por eso la derecha está incómoda. 👇  https://t.co/4siQ095oSJ","neutral","negative",NA
"1329116911897108488","podemos","Hola @elmundoes os hemos hecho una portada para ahorraros trabajo. De nada.  https://t.co/gVgv7RK1ud","positive","neutral",NA
"1329101985761652739","podemos","La situación de los migrantes en Canarias es insostenible. No podemos esperar al próximo Arguineguín, debemos actuar YA con políticas de acogida dignas que eviten el desamparo de miles de personas y garanticen el cumplimiento de los derechos humanos.","negative","negative",NA
"1329095832277282816","podemos","MENTIRAS que ya no engañan a nadie 👇  https://t.co/EiscEwtQqp","neutral","negative",NA
"1329047208453398530","podemos","""Hay gente en el Gobierno que se siente más cómoda con acuerdos con la derecha y otras con la izquierda, en el PSOE quién ganó las primarias defendía los acuerdos con la izquierda, hay discrepancias, pero hay que convivir con ellas"".  📺 @Jaumeasens en #PresupuestosARV  https://t.co/2HSH86Uslz","negative","neutral",NA
"1329043679336665090","podemos","""A nadie se le escapa que en el Gobierno hay diferentes sensibilidades, también respecto al tema de los desahucios, pero la cultura de coalición significa eso: que proyectos tan diferentes cooperemos a pesar de las diferencias"".  📺 @Jaumeasens en #PresupuestosARV  https://t.co/loJRfsttnE","neutral","neutral",NA
"1311644080808628224","podemos","▶️ Ya que Ayuso ha decido no escuchar a NADIE, que al menos TODOS escuchen esto de @isaserras a Ayuso 👇  https://t.co/hnShZzimbk","neutral","neutral",NA
"1311629974143676416","podemos","📺 @Yolanda_Diaz_ explica la nueva Ley del Teletrabajo en #CoronavirusARV 👇  https://t.co/1MV7xRDCBi","neutral","neutral",NA
"1311629277780213760","podemos","📺 “Con el Plan MECUIDA, es la primera vez en la historia de España en la que los trabajadores con carácter preferencial pueden:  ✅Elegir su turno ✅Elegir su horario ✅Modificar la jornada y reducirla al 100%”.  @Yolanda_Diaz_ en #CoronavirusARV  https://t.co/IhEl1zjDSN","negative","neutral",NA
"1311625826018963462","podemos","📺 “Pongamos en valor el esfuerzo colectivo de la mesa de diálogo social, que ha tenido a los agentes sociales trabajando durante un mes para llegar a acuerdos en materia de empleo”.  @Yolanda_Diaz_ en #CoronavirusARV  https://t.co/PN6hUMxpUZ","positive","neutral",NA
"1311625107924750342","podemos","📺 “Si el Gobierno aplicara la legislación del PP, hubiera pasado lo que ha pasado en la crisis financiera pasada: despidos masivos, devaluaciones salariales masivas y pobreza. Hay que cambiar la legislación para caminar cara a la estabilidad ”.  @Yolanda_Diaz_ en #CoronavirusARV  https://t.co/iQNDGmi0OT","negative","negative",NA
"1311623214460792832","podemos","📺 “El mecanismo de los ERTE se ha demostrado muy exitoso. Ha salvado a 550.000 empresas. Por ejemplo, en términos industriales, la automoción o el sector naval están en niveles de recuperación del 98%”.  @Yolanda_Diaz_ en #CoronavirusARV  https://t.co/lqyuxoOhHw","neutral","neutral",NA
"1311623071074324480","podemos","📺 “Lo que hemos de hacer es controlar lo antes posible la vía sanitaria para poder entrar rápidamente en la recuperación económica”.  @Yolanda_Diaz_ en #CoronavirusARV  https://t.co/MDpAxCQLN3","positive","neutral",NA
"1311621146119471105","podemos","📺 “El Ministerio de Trabajo está volcado en controlar la curva sanitaria y el impacto económico que va a tener. Debemos poder controlar tanto la sanidad como la economía”.  @Yolanda_Diaz_ en #CoronavirusARV  https://t.co/pFxQQgf9Hu","positive","neutral",NA
"1311618074605506561","podemos","""Estamos hartos de que no entiendan que necesitamos rastreadores, de que no refuercen la atención primaria, de que maltraten a los sanitarios y a los docentes. Hartos de su victimismo, de su fanatismo ideológico y hartos de su ineptitud.   Estamos hartos de usted"".  🎥 @isaserras  https://t.co/MxxT7iq43u","negative","negative",NA
"1311608293224112129","podemos","Hemos aprobado por mayoría absoluta del Congreso la comisión de investigación a uno de los mayores ataques a nuestra democracia: la Operación Kitchen del PP.   @pnique 👇  https://t.co/pZxtJusTdK","positive","negative",NA
"1311600805817049088","podemos","España merece conocer la VERDAD sobre la Operación Kitchen👇   https://t.co/vLwkSTCCyd","positive","neutral",NA
"1311575728828411904","podemos","La diferencia entre el PP y Podemos es que el PP tiene a gente en la cárcel, y todas las denuncias falsas contra Podemos han sido archivadas.  Antes de hablar de denuncias falsas, lávense la boca con jabón.  📽️ @pnique en el #Pleno  https://t.co/S0DdpuTEk5","positive","negative",NA
