"id","political_party","tweet","nrc_lexicon","robertuito_transformer","gemini_llm"
"1334211229854752768","podemos","Aquí @isaserras DESMONTA el hospital fantasma de Ayuso en Madrid 👇  https://t.co/ab939p1PLz","negative","negative","negative"
"1334194672177176576","podemos","Hoy Ciudadanos saca #PorCulpaDeVox, pero quizá se les haya olvidado que:  #GraciasAVox gobiernan en Madrid #GraciasAVox gobiernan en Andalucía #GraciasAVox gobiernan en Murcia  Menos postureo, por favor.","negative","negative","negative"
"1334160898118856705","podemos","📽️ @PabloIglesias: ""Las derechas que hacen de la crispación su seña de identidad, vieron la pandemia no como una grave crisis, sino como una gran oportunidad para hacer caer al Gobierno de España. Siento decirles, que van a tener Gobierno socialcomunista para rato"".  https://t.co/C26LlVi4AF","negative","negative","negative"
"1334148506462916613","podemos",".@Santi_ABASCAL saluda en el chat donde un grupo de militares expresan sus deseos de fusilar a millones de españoles contrarios a sus ideas.  ¿Condenarán Vox y el PP estos comentarios criminales?   https://t.co/WS919Yd2im","negative","negative","negative"
"1334100534173765634","podemos","Como el PP sigue enrocado en el secuestro de la institución judicial, ignorando el mandato constitucional, registramos una proposición de ley para limitar las funciones del CGPJ cuando su mandato está caducado, como ya sucede con el Congreso o el Gobierno.  https://t.co/blq9CMETgB","negative","negative","negative"
"1334051605814128640","podemos","PP: el partido en el que si has sido un ministro corruPPto, te nombran del Comité de Dirección.   Luego dirán que han cambiado. 🤥   https://t.co/P6wUAudFJV","negative","negative","negative"
"1333878789495869440","podemos","Seguimos trabajando en la protección de la infancia y por el respeto de los derechos humanos.  https://t.co/6VZc3johQZ","positive","positive","positive"
"1333857819506995206","podemos","""Es increíble, por fin, amar quien soy"".   Ver al actor Elliot Page feliz por estar orgulloso de ser quien es, es la mejor forma de entender que los derechos de las personas trans son IRRENUNCIABLES🏳️‍⚧️❤️","positive","positive","positive"
"1333833490865872899","podemos","Se llama DERECHOS HUMANOS  https://t.co/oCBizXyAez","neutral","neutral","neutral"
"1333801073635540993","podemos","📽 @PabloIglesias: “Es triste que ustedes estén gobernando gracias a una fuerza xenófoba y abiertamente racista como VOX y luego pretendan venir a hablar de política migratoria. Es vergonzoso”.  https://t.co/u9NxiVkF3D","negative","negative","negative"
"1333791245932498947","podemos","📽️ @Yolanda_Diaz_: ""Lo que traemos hoy a esta cámara es una propuesta de futuro. El fruto de un esfuerzo mancomunado y colectivo. No son unas simples cuentas, sino el diseño certero y solidario de los cimientos sobre los que vamos a crecer"".  https://t.co/G5A1arthP4","positive","positive","positive"
"1333733833909342208","podemos","Madrid elimina los fondos para entidades que luchan por los derechos LGTBI, la prevención del VIH y erradicar cualquier tipo de LGTBIfobia.  Asociaciones con décadas de compromiso que PP y Cs, a las órdenes de VOX, quieren dejar de apoyar.  Queda claro quién marca el rumbo.  https://t.co/FS5E0vceDA","negative","negative","negative"
"1333450939345358852","podemos","Ayuso pretende inaugurar un hospital sin habitaciones, sin sanitarios, sin planificación y sin criterio médico.  Y todo esto en mitad de su caos de gestión de la pandemia.  Normal y comprensible que los sanitarios hayan dicho basta.  Todo nuestro apoyo.  https://t.co/rBvG9W8m64","negative","negative","negative"
"1333408422360977408","podemos","😍 ¡Enhorabuena a Ángela Molina por su merecidísimo premio de Honor en los #Goya2021!  Una actriz con una gran carrera y un enorme talento.","positive","positive","positive"
"1333385914161225728","podemos","📺 “Había que sacar los presupuestos adelante, para ofrecer estabilidad, con los socios de la investidura. Y estoy muy satisfecho de que algunas abstenciones se hayan convertido en síes. Creo que es una buena noticia”.  @PabloIglesias en #coronavirusARV  https://t.co/GkIsPmxWnQ","positive","positive","positive"
"1333344266798546946","podemos","📽 @VeraNoelia: “Venimos arrastrando la crisis de los cuidados de forma estructural y se ha demostrado que el sistema es insostenible sin una red que se dedique a sostener la vida. El Estado tiene que hacerse corresponsable de esta situación”.  #Reconstruyendo  https://t.co/kD11wlRTm4","negative","negative","negative"
"1333108715176611840","podemos","Es una buena noticia y gran paso para la democracia que por primera vez en más de 40 años se sancione la apología y la exaltación del franquismo.  En una democracia moderna no puede haber espacio para glorificar el fascismo.  https://t.co/834QSclhTE","positive","positive","positive"
"1333005812923559936","podemos","⚫️Nos ha dejado el que siempre será el padre de uno de los más icónicos personajes que nos ha dado el cine, Darth Vader.  Que la fuerza te acompañe, David Prowse. 😢  https://t.co/7EaYgrOeG5","negative","negative","negative"
"1332777533050392577","podemos","📽Mañana estrenamos una nueva entrevista de @PabloIglesias, esta vez, a la cineasta Almudena Carracedo (@AlmuDocu).  Podrás verla completa en nuestro canal de YouTube a partir de las 20:00 h ➡️  https://t.co/iboH4BBNBC  Aquí un avance. 👇  https://t.co/J2Hj6qgd7u","neutral","neutral","neutral"
"1332702035871895554","podemos","🗣 ""Hay una manipulación clara por parte de la derecha que ha propagado mentiras sobre la educación especial para generar preocupación en las familias. Es muy miserable utilizar a la educación especial en la guerra partidista”.  Entrevista a @joanmena👇   https://t.co/BXuBckF2x3","negative","negative","negative"
"1332414389970989058","podemos","🗣 Mañana comienza la 1º edición de las Jornadas On Line Procesos Constituyentes del @Instituto25M.  ‘La estrategia chilena en la constituyente chilena’.  Podrás seguirlo en streaming el sábado y el domingo a partir de las 14:00h en sus redes. 👇  https://t.co/MOznCvmtQx","neutral","neutral","neutral"
"1332285792475959300","podemos","🇵🇱 Polonia declara inconstitucional el aborto.  🇪🇺 El Parlamento Europeo vota una resolución por la que considera que esto pone en peligro la vida de las mujeres.   455 votos a favor, también los del Grupo Popular Europeo. El PP no la apoya.  Tenemos la peor derecha de Europa.","negative","negative","negative"
"1332261855830663168","podemos","📺 @_PabloFdez_: ""Los principales perjudicados de las rebajas fiscales que la derecha aplica a los ricos y grandes fortunas son los madrileños, porque merman la financiación de los servicios públicos en 5.000 millones al año, lo que significa peor sanidad y educación públicas"".  https://t.co/ka1vsKVLGb","negative","negative","negative"
"1332251810141261824","podemos","Gloria Fuertes convirtió sus historietas, cuentos y poemas en una herramienta social y nos enseñó, a niños y mayores, a amar y cuidar nuestra tierra. ✍️  Falleció un día como hoy, hace 22 años, pero versos como estos la hacen eterna. 💜   https://t.co/mGoBwd5Nxh","positive","positive","positive"
"1332239391100723200","podemos","👩‍🏫 Gracias a todos los maestros y maestras que no solo nos inculcan valores y conocimiento, sino que nos enseñan la pasión por vivir y aprender. ¡Gracias por seguir construyendo el futuro! #DíaDelMaestro 👨‍🏫📚   https://t.co/YToiH4Kx3C","positive","positive","positive"
"1332059078298890242","podemos","Los millonarios en Madrid deben 6.000 millones de euros al resto de madrileños y madrileñas.  Parece que la peor pesadilla de los contribuyentes madrileños es el capitalismo de amiguetes de la propia Ayuso.   https://t.co/dwVVF7Bexj  https://t.co/izYXh6cGHZ","negative","negative","negative"
"1331703705700282371","podemos","📺 “Era muy difícil no emocionarse un día como hoy, creo que para millones de mujeres es muy difícil cada 25 de noviembre porque es un día para honrar la memoria de las mujeres que han sido asesinadas y que son víctimas de violencias machistas”.  @IreneMontero en @La1_tve  https://t.co/1zuFPMKseK","negative","negative","negative"
"1331630482442825731","podemos","Esto de Irene Montero nos ha emocionado profundamente. 👇  https://t.co/5zY53WFbmE","positive","positive","positive"
"1331606652127223808","podemos","📽 @IreneMontero: “El discurso negacionista de la violencia machista es irresponsable, es doloroso, es cómplice y encubridor del machismo que tanto daño inflinge a nuestra sociedad”. #NosQueremosVivas  https://t.co/wIo0mE37df","negative","negative","negative"
"1331602289044414465","podemos","📽️ @IreneMontero: ""La violencia contra las mujeres constituye una de las mas graves vulneraciones de derechos fundamentales, es estructural, está naturalizada, invisibilizada, y ahora también cuestionada e, incluso, legitimada por la extrema derecha"".  #NosQueremosVivas  https://t.co/eVHW9NZeLW","negative","negative","negative"
"1331602256546951175","podemos","📽 @IreneMontero: ""Gracias a todo el equipo que construye el Ministerio de Igualdad. Por las horas interminables de trabajo y por no olvidar nunca por qué estamos aquí: por las mujeres, que es para quienes trabajamos"".   #NosQueremosVivas  https://t.co/2Qj9b6RkCs","positive","positive","positive"
"1331601214019080193","podemos","📽 @IreneMontero: “Este es el ministerio de TODAS las mujeres. Existe gracias al movimiento feminista y es una mano que suma a las manos de millones de mujeres en la defensa de la vida”. #NosQueremosVivas  https://t.co/qGCaOAl7NR","positive","positive","positive"
"1331528049343537152","podemos","En esta fecha tan señalada, nos enorgullece haber incluido 278 millones de euros en los Presupuestos Generales del Estado para luchar contra las violencias machistas y asegurar que las mujeres de este país estén #LibresDeTodasLasViolencias. 💪♀  https://t.co/cDdDnZDaJl","positive","positive","positive"
"1331526791366893571","podemos","📉 Solo el 8% de las mujeres víctimas de violencia sexual fuera de la pareja denuncia.  👉 Esto demuestra que las instituciones llevan décadas fallando a las mujeres.  Hemos llegado al Gobierno para cambiarlo. 💪💜 #LibresDeTodasLasViolencias  https://t.co/24stJ5x5Eu","negative","negative","negative"
"1331525736805654528","podemos","👩‍⚖️ Para erradicar las violencias machistas es necesario legislar con una perspectiva feminista.   👉 Esta es la filosofía que hay detrás de la Ley ‘Solo Sí es Sí’.   Aquí, un resumen de lo que incluirá. 👇♀ #LibresDeTodasLasViolencias  https://t.co/hNUMBmjfid","neutral","neutral","neutral"
"1331335782640939008","podemos","📽@VickyRosell: ""Más de 11 millones de mujeres han sufrido algún tipo de violencia machista en España según la macroencuesta de violencia contra la mujer de 2019. Decimos que la violencia machista es estructural por la prevalencia de estas violencias y su cotidianidad"".  https://t.co/QDNbBnCF5O","negative","negative","negative"
"1331333370144579586","podemos","📽@VickyRosell: ""La violencia machista es estructural y está muy silenciada. Hay que incidir en la prevención, la reparación y otras medidas sociales que no solo sean la denuncia penal, que aísla e individualiza el problema"".  https://t.co/IFV9aEYPuu","negative","negative","negative"
"1331272616292855808","podemos","♀ ¿Le damos la vuelta?  https://t.co/v9w5gaH2qG","neutral","neutral","neutral"
"1331243677977493505","podemos","La violencia que ves es solo la punta del iceberg. 👇  https://t.co/cKGty86iZG","negative","negative","negative"
"1331173697823125511","podemos","🏡 Hoy estamos apoyando con @isaserras la concentración contra el desahucio de 250 personas sin alternativa habitacional por parte del Ayuntamiento de Madrid.   Que esto sea permisible en mitad de una pandemia es intolerable e inhumano.  https://t.co/MWVGj8aMkt","negative","negative","negative"
"1330963123105370114","podemos","📻 @isaserras: ""Se está desahuciando en mitad de una pandemia cuando se está pidiendo a la gente que se quede en sus casas. Para nosotros siempre ha sido una prioridad garantizar el derecho a la vivienda como recoge la Constitución. Las instituciones tienen que cumplirlo”.  https://t.co/InSffw68BR","negative","negative","negative"
"1330960130305908737","podemos","📺 @pnique: ""Es mentira que el Gobierno quiera acabar con los centros de educación especial. Creo que causar angustia a las familias con niños y niñas con discapacidades se califica por sí solo"".  https://t.co/DI1B1FOs7X","negative","negative","negative"
"1330955815717642243","podemos","📺 @pnique: ""En situación de epidemia es doblemente cruel y un problema de salud pública echar a la gente a la calle. Es urgente llegar a un acuerdo y parar esto"".  https://t.co/6Yqot6CSZU","negative","negative","negative"
"1330912394177110021","podemos","📺 Entrevista a la Ministra de @IgualdadGob en la Televisión Pública 👇   https://t.co/XvryYwyDDK","neutral","neutral","neutral"
"1330897580239237121","podemos","VOX dice ahora que llevar en su programa de 2016 ""acabar con la educación especial"" fue ""un error tipográfico"".  Pero este es su programa de 2015 en donde llevaban la misma medida.  ¿Error tipográfico? No. Más bien tomar el pelo a sus votantes.   https://t.co/hoZv4yn97j  https://t.co/YBMZPLOCzn","negative","negative","negative"
"1330872424238370819","podemos","📺 @IreneMontero: “El discurso de la extrema derecha es criminal. 1/2 mujeres en España ha sufrido algún tipo de violencia machista. La extrema derecha está intentando que las mujeres desconfíen de las instituciones y que sientan que son lugares inseguros"".  #lascosasclaras6  https://t.co/R80xhnUO5F","negative","negative","negative"
"1330839942235295745","podemos","📺 La ministra de igualdad @IreneMontero será entrevistada hoy en @cosasclarastve  🔴 Síguelo en directo a las 14:30h a través de este enlace 👇   https://t.co/e21WgiAJfE  https://t.co/GvI3yPwny8","neutral","neutral","neutral"
"1330785191586099201","podemos","Falange Española Independiente, detrás de la plataforma que impulsa la protesta a la que se han sumado Cs, VOX y PP:  https://t.co/AD13ZqgT07","neutral","neutral","neutral"
"1329878178219823104","podemos","""En este país sale más caro hacer huelga que fugarse a Abu Dhabi"".  📺 Entrevista a Óscar Reina, del @SAT_nacional, en @enlafronteratv    https://t.co/85PuumO7Wp","negative","negative","negative"
"1329863330551320578","podemos","A lo mejor esto no es un problema de matemáticas, sino de racismo. 👇  https://t.co/GUzBouA6J6","negative","negative","negative"
"1328987268154003456","podemos","""Ustedes son un partido político fundado por 7 ministros de una dictadura que asesinó a más españoles que nadie, pero el señor Fraga hizo un camino hacia la democracia. El problema es que ustedes están haciendo el camino inverso"".  📽️ @PabloIglesias en la #SesiónDeControl  https://t.co/dh4GWjyAIC","negative","negative","negative"
"1328986553209806855","podemos","""Es normal que a VOX le incomode que se hable de la mentira y que se hable del bulo, porque esta es básicamente su gasolina política. Ustedes son la mejor expresión política de la mentira y del bulo"".  📽️ @PabloIglesias en la #SesiónDeControl  https://t.co/pjhlEOVMsY","negative","negative","negative"
"1328744710760894465","podemos","Es imposible ver este vídeo sin que te hierva la sangre. 😡😡  https://t.co/qP3jVe14JB","negative","negative","negative"
"1328693667788369920","podemos","📽 @Jaumeasens: ""Es una incongruencia que, mientras se le pide a la gente que se quede en casa, se la pueda echar. Con esa enmienda conjunta, pretendemos extender la suspensión de los desahucios derivados de la pandemia a todos quienes padecen una situación de vulnerabilidad"".  https://t.co/fu3l73DD1b","negative","negative","negative"
"1328433197726789632","podemos","Para quienes preferís los datos a los bulos, aquí tenéis los datos de la macroencuesta:  https://t.co/1Ul0p0LR8H  Para los que preferís los bulos, aquí tenéis la cuenta de VOX: @vox_es 😉","neutral","neutral","neutral"
"1328324635256102913","podemos","📽️ @MayoralRafa: ""El cambio de Gobierno en Alcorcón ha supuesto la recuperación de lo público, convirtiéndolo en un actor fundamental para garantizar los derechos de la gente.  Se decía que no se podía y, nuevamente, se ha vuelto a demostrar que cuando se quiere, SÍ SE PUEDE"".  https://t.co/MbezHKzZmb","positive","positive","positive"
"1328308582597668866","podemos","Entre 60 y 150 euros por dormir en un coche con colchón.  A esto nos han llevado la especulación y los pelotazos urbanísticos.  Para acabar con similares infamias peleamos para introducir y garantizar el derecho a la vivienda digna en estos presupuestos.   https://t.co/ZDd6JtXxt1","negative","negative","negative"
"1328258038885715968","podemos","📻 @VickyRosell: ""Tenemos que concienciarnos de nuestro papel: de los medios, de la educación, de cualquier ámbito laboral, para prevenir, reparar, proteger frente a la violencia de género, porque la denuncia es un escenario necesario pero no suficiente"".  #LaCafeteraVickyRosell  https://t.co/hEqreRE8Zu","neutral","neutral","neutral"
"1328248352539021312","podemos","🔴 Ya puedes seguir la entrevista a @VickyRosell en 'La Cafetera' de @radiocable. #LaCafeteraVickyRosell 👇   https://t.co/KrNq6eS2hf","neutral","neutral","neutral"
"1328067832836481029","podemos","La brutal represión de las protestas en Peru ha dejado 2 muertos, cientos de heridos y 41 desaparecidos.  La dimisión de Merino no es suficiente. Hay que escuchar a la ciudadanía que pide cambio.   El país necesita nuevos acuerdos y dirección política para salir del abismo.  https://t.co/EJ6mmyve5n","negative","negative","negative"
"1327989986797309954","podemos","La pandemia ha dejado al descubierto la situación dramática en la que se encuentran muchas residencias.  Las privatizaciones de la derecha las han convertido en un negocio lucrativo, cuyas nefastas consecuencias estamos viendo ahora.   https://t.co/nX6iSmvQqU","negative","negative","negative"
"1327582300188491776","podemos","10 datos INCUESTIONABLES para entender estos presupuestos 👇  📽️ @pnique  https://t.co/00fUukBufh","neutral","neutral","neutral"
"1327181179678830592","podemos","📚 Las librerías son mucho más que un lugar de compraventa de libros, son espacios cercanos, de libertad y creatividad, que fomentan la pasión lectora.  En el #DíaDeLasLibrerias acerquémonos a las librerías de nuestros barrios para apoyarlas en estos momentos difíciles.","positive","positive","positive"
"1327170006686330881","podemos","Ya la hemos visto pedir la destrucción de pruebas de la corrupción de su partido, pero he aquí el interés personal que Cospedal tenía en ocultar las cloacas para enterrar sus trapos sucios con ellas.   https://t.co/fFO8VVx4dz","negative","negative","negative"
"1326940571517083648","podemos","Más claro que el agua. 👇   https://t.co/OmGJiKsgVN","neutral","neutral","neutral"
"1326920564980781062","podemos","Esta clase de imágenes nos ponen contra el espejo. No hay proyecto democrático y justo que le aguante la mirada a estos gritos de dolor. Las democracias europeas deben poner fin a esta barbarie.   Mirar para otro lado no es una opción. El odio tampoco. ¡HAY QUE ACTUAR!","negative","negative","negative"
"1326475498050949122","podemos","No comparéis al emérito con Al Capone. A Al Capone podían juzgarle. 🤷🏻‍♂️   https://t.co/pj8CbcHoaJ","negative","negative","negative"
"1326246954662236161","podemos","📽️ @IreneMontero: ""Vamos a avanzar con paso decidido hacia un sistema robusto y estatal de cuidados. Creo que tanto estos presupuestos, como el hecho mismo de que este Gobierno puede hacer eso mismo, es una conquista de las mujeres y del movimiento feminista"".  https://t.co/CQm10RS7H7","positive","positive","positive"
"1326231650460725249","podemos","Hoy damos un paso decisivo para convertir a España en un referente en la protección de los derechos sociales. 👇  https://t.co/TIysYohput","positive","positive","positive"
"1326159593123295237","podemos","👏 Unidas Podemos logra que España ratifique la Carta Social Europea pendiente desde 1996.  Ponemos a España al nivel europeo en el cumplimiento y la protección del derecho a la vivienda, la salud, la dignidad en el empleo y la protección frente a la pobreza.  https://t.co/vgFCmWssrt","positive","positive","positive"
"1325408305171361792","podemos","⚫️ Gracias Paquita. Por luchar durante toda tu vida por un mundo más justo y democrático para todos y todas.  Todo nuestro cariño a su familia y amigos, y un abrazo fuerte a sus compañeros y compañeras de @iunida y @elpce, donde militó toda su vida.    https://t.co/IdbV0gw3Nw","positive","positive","positive"
"1325068737494519809","podemos","En una época en la que las mujeres no tenían acceso a la investigación, Marie Curie se convirtió en la primera persona en ganar dos premios Nobel.  Demostró que las mujeres también tenían su sitio en la ciencia y hoy sigue siendo una inspiración para todas. 💜  https://t.co/HZJJC2gI6d","positive","positive","positive"
"1324772252278247424","podemos","2020, sede de VOX:  - Jefe, el Ministerio de Igualdad publica datos que desmontan nuestro negacionismo de la violencia machista. 😩 - Ni caso. Que los datos no estropeen un buen bulo.  - Pero es que según los datos, el número de mujeres víctimas de...  - ¡¡STOP THE COUNT!!  https://t.co/DElHiTXC50","negative","negative","negative"
"1324681068960731138","podemos","No hay dos sin tres.  https://t.co/v40y3vXv1x","neutral","neutral","neutral"
"1324666645093253121","podemos","Y como no dejan de mentir, aquí os dejamos la entrevista.👇   https://t.co/9P9eBThskG","neutral","neutral","neutral"
"1324654335637204993","podemos","📺 @_PabloFdez_: ""Lo más importante de ayer es que, por fin, hemos eliminado la segregación por sexos en España. A partir de ahora no se podrá segregar a niños y niñas en colegios públicos o financiados con dinero público. Esto es un avance importantísimo"".  @elprogramadear  https://t.co/8un9Lyk4bZ","positive","positive","positive"
"1324449490254942209","podemos","Esto de @MayoralRafa es IMPRESCINDIBLE 👇  https://t.co/BypY3dvbvT","neutral","neutral","neutral"
"1324442360428797952","podemos","Hay alternativas. 👇  https://t.co/y4zogdEypt","neutral","neutral","neutral"
"1324343710159527938","podemos","En el Día Internacional de la Lengua Romaní, queremos felicitar al pueblo gitano que ha resistido a la persecución de su lengua con la derivación al caló.  Hoy, más que nunca, debemos sentir orgullo por la riqueza de culturas que conviven en nuestro país. 💜","positive","positive","positive"
"1324332464563773441","podemos","Solicitamos información sobre la gestión de la Junta de Andalucía del Fondo COVID-19.  “11 millones de euros de estos fondos han ido a Canal Sur. Es una barbaridad en medio de una pandemia en la que los andaluces lo están pasando mal”.  @Isabel_Franco_ y @MartinaVelardeG 👇  https://t.co/e0rOZOagqm","negative","negative","negative"
"1324326849032396801","podemos","La hipocresía del PP no tiene límites.  Quien nos alejó del cumplimiento de la Agenda 2030 fueron ellos.  Al contrario de su gestión, las políticas de este Gobierno de coalición están alineadas con los Objetivos de Desarrollo Sostenible.  📽️ @ionebelarra  https://t.co/mH52bM04mN","negative","negative","negative"
"1324319430562746368","podemos","""No hay nada más antipatriota que lo que ha hecho VOX"".  📽️ @ionebelarra deja muy claro que tienen CERO legitimidad.  https://t.co/Zr2DaOGLbu","negative","negative","negative"
"1324313519387512832","podemos","📺 @Alber_Canarias: ""Es hora de actuar. Estamos viendo dramas humanos: cientos de personas, seres humanos, que mueren ahogadas intentando llegar a nuestras costas; y tanto el Estado como la Unión Europea tienen que actuar y no pueden dejar a Canarias sola"".  https://t.co/H1ORNsnMJl","negative","negative","negative"
"1324308897742622720","podemos","📺 @Alber_Canarias: “Nosotros tenemos 35 diputados y diputadas, y en base a esto realizamos un trabajo titánico y peleamos para incluir la mayor cantidad de políticas posibles que mejoren la vida de la gente”.  https://t.co/dDvX1XaNNT","positive","positive","positive"
"1324274093290594304","podemos","📺 “Estemos atentos a la virulencia de los movimientos que se están propiciando en España y, desde luego, de la violencia”.  @Yolanda_Diaz_ en @BuenosDiasTM  https://t.co/OnELmEN9O9","negative","negative","negative"
"1324042142176759811","podemos","Nuestra enhorabuena a Irene Vallejo por su Premio Nacional de Ensayo 2020 por ‘El infinito en un junco’.  Es motivo de celebración que la literatura escrita por mujeres sea cada vez más reconocida en el panorama nacional. 📖👏","positive","positive","positive"
"1324021130890485761","podemos","Un hospital público como el Gregorio Marañón derivando pacientes a la sanidad privada no es nada nuevo cuando el PP gobierna la Comunidad.  Lo nuevo es que, además, se atrevan a hacerlo en plena pandemia.  No pararán hasta desmantelar toda la sanidad pública madrileña.","negative","negative","negative"
"1323652209788260354","podemos","📽 @PabloIglesias: “La derecha ha normalizado la mentira. Tanto la derecha política como la derecha mediática han asumido que mentir es legítimo políticamente. No importa que las acusaciones queden en nada, lo que importa es un titular escandaloso”.  https://t.co/3IZqaLx65p","negative","negative","negative"
"1323274179580485632","podemos","De ESTO es de lo que deberíamos estar hablando. 👇  https://t.co/sNSzeYvckw","neutral","neutral","neutral"
"1322599467166523392","podemos","📽 “Estoy convencido de que en habrá república.   Las instituciones del Estado deben estar sometidas al mandato popular y aquellos que ejercen responsabilidades de Estado deberían responder ante el pueblo”.  ✍️ Entrevista a @MayoralRafa en @ElHuffPost  https://t.co/z7l23UR3Bl  https://t.co/RVcPllUC73","neutral","neutral","neutral"
"1322539069088296960","podemos","📽 “Ayuso está generando una crisis institucional por la aplicación de su estrategia trumpista y de sabotaje. El problema es que lo está haciendo utilizando de rehén a la población de Madrid.  No es admisible ni comprensible”.  ✍️ Entrevista a @MayoralRafa  https://t.co/z7l23UR3Bl  https://t.co/Cyoe9UgR7s","negative","negative","negative"
"1322479174469275648","podemos","Esto es lo que ocurre cuando Unidas Podemos está en el Gobierno. #presUPuestos 👇  https://t.co/P4wyDdLFR5","negative","negative","negative"
"1322457591264485376","podemos","“Es tremendo ver a Buxadé y a Hermann Tertsch negando la violencia de género, afirmando que los que sufren son los varones y que el peligro real de Europa son las mujeres.   Es muy preocupante que en España tengamos esto”.  ✍️ Entrevista a @MEugeniaRPalop   https://t.co/dmGXpXKD9m  https://t.co/8ihHdsPQan","negative","negative","negative"
"1322212320546873344","podemos","▶️ Esta tarde estrenamos la entrevista de @PabloIglesias al cineasta y director de fotografía Juan Mariné.   Hoy a las 19.00 h ⤵️   https://t.co/qs1pkWB5OW  https://t.co/m80p8FDwQ4","neutral","neutral","neutral"
"1322132646399561730","podemos","Hace 110 años nació el poeta Miguel Hernández, reprimido y encarcelado por el franquismo.  Este año, la derecha en Madrid ha borrado sus versos del Memorial de la Guerra Civil en la Almudena. Pero de nuestra memoria no conseguirán borrar su obra.   Sus versos serán eternos. 💜  https://t.co/TZKvYQyySP","negative","negative","negative"
"1322086073003134976","podemos","🔴 En DIRECTO.  La ministra de Igualdad @IreneMontero es entrevistada en @LasMananas_rne.  Síguela en este enlace👇   https://t.co/ApoooVCGfn","neutral","neutral","neutral"
"1321904643597881348","podemos","El discurso del odio solo lleva al desastre.  https://t.co/GOcIpgDiVX","negative","negative","negative"
"1321850791716655104","podemos","Esta tarde nuestra portavoz @isaserras participa en el debate organizado por @rebeldiajoven y @JovenesIU sobre la lacra de las casas de apuestas. 🎲🎲🎲  ▶️ Síguelo EN DIRECTO a partir de las 18.30 h. 👇   https://t.co/CDfYiptOZ6  https://t.co/bNyH98Vz3T","neutral","neutral","neutral"
"1321773880684515330","podemos","El ministro del Interior del PP era informado de todos los detalles de la Operación Kitchen, que utilizaba a la policía para ocultar las pruebas de la corrupción del PP.  ¿Y estos caraduras hablan hoy de pérdidas de libertades? A la libertad para robar deben estar refiriéndose 😡","negative","negative","negative"
"1321757874444533760","podemos","Por eso es imposible contar con PP y Ciudadanos para doblegar al virus. 👇  📽️ @pnique en el Congreso  https://t.co/MjucLFQRXL","negative","negative","negative"
"1321747260758261765","podemos","1.ª CERTEZA: la situación epidemiológica es grave, y que algunos sigan haciendo sangre en este momento difícil, INCALIFICABLE.  https://t.co/Vy1dBGK95V","negative","negative","negative"
"1321723851315777536","podemos","📻 “Estamos satisfechos del proyecto que se remite a las Cortes. Es un proyecto ambicioso para hacer unos PGE verdaderamente de reconstrucción, que sirvan para transformar económicamente el país y garantizar la cohesión social”.  @nachoalvarez_ en @LasMananas_rne  https://t.co/wnUBmcD0AU","positive","positive","positive"
"1321537456630599680","podemos","📢 Ya puedes ver la charla completa entre @iescolar y Manuel Castells, ministro de @UniversidadGob, aquí. 👇   https://t.co/eGKun98tFe","neutral","neutral","neutral"
"1321532564432130049","podemos","@lauracasielles @txabela_cc Enhorabuena por el #Ondas2020, Laura 😍👏","positive","positive","positive"
"1321528493465894912","podemos","Enhorabuena a Daniela Santiago, Isabel Torres y Jedet por el merecido premio #Ondas2020 gracias a sus maravillosas interpretaciones, que han ayudado a visibilizar a las mujeres trans.  Un gran motivo de orgullo 🏳️‍🌈  y celebración.💜","positive","positive","positive"
"1321471031438053376","podemos","Si no pudiste ver la entrevista a @PabloIglesias ayer tras la presentación de los PGE, aquí te dejamos un resumen con las mejores partes.  😉👇  https://t.co/VZgxSrhFAG","neutral","neutral","neutral"
"1321401683990192131","podemos","La derecha está escandalizada porque aumenta el presupuesto del Min. de Igualdad de Irene Montero y se congela el de la casa real.🤦‍♀️  Lo que no dice es que es por aumentar partidas para la CONCILIACIÓN de las familias y la lucha contra las VIOLENCIAS MACHISTAS.   ¿Por qué será?😒","negative","negative","negative"
"1321211768782360576","podemos","‼️ Ya puedes ver la entrevista completa a @PabloIglesias en @hora25 (Cadena Ser). 👇   https://t.co/8g4XnShSwu","neutral","neutral","neutral"
"1321194967218278401","podemos","Los #presUPuestos acordados en el Gobierno de coalición se los debemos, en gran parte, a la negociación de @nachoalvarez_, Secretario de Estado y Secretario de Economía en Podemos.  Aquí, la entrevista que le ha hecho @MonederoJC @enlafronteratv 👇  https://t.co/3CHFH6XX8f","neutral","neutral","neutral"
"1321141359177158658","podemos","Detrás de los datos está la gente. #presUPuestos  https://t.co/ay0eqUBZVz","neutral","neutral","neutral"
"1321114312354779137","podemos","Hola, @todoesmentiratv. Todos los ministros y ministras fueron invitadas, pero los/as de UP decidieron no asistir. 👇","neutral","neutral","neutral"
"1321019150081417216","podemos","Nos hemos dejado la piel hasta lograr introducir partidas en estos #presUPuestos que mejoren las condiciones de vida de la gente, y que transformen, modernicen y hagan avanzar a nuestro país sin dejar a nadie atrás. Sí se puede.  #PGE2021  https://t.co/mRNEJiHSEE","positive","positive","positive"
"1320641442558201856","podemos","Enhorabuena al pueblo chileno 🇨🇱 que hoy ha puesto fin a la Constitución de Pinochet.   Un nuevo futuro más justo, más solidario, más feminista y más democrático se abre paso a partir de hoy en Chile.   ¡Enhorabuena! 💪💜  https://t.co/D1g8JeNWCs","positive","positive","positive"
