"id","political_party","tweet","label","POS","NEG","NEU","robertuito_transformer"
"1258458971402371072","ciudadanos","🇪🇸 Cs ha puesto la seguridad y la salud de los españoles por encima de las siglas del partido, garantizando: 1️⃣ Desvinculación de los ERTEs y ayudas del estado de alarma. 2️⃣ Plan B para una salida ordenada.  3️⃣ Diálogo con la oposición y las CCAA. 📺 @JuanMarin_Cs en @MVTARDE  https://t.co/N72Njk1SV5","NEU",0.0969961732625961,0.238873660564423,0.66413015127182,"neutral"
"1258453853927809026","ciudadanos","📺 @JuanMarin_Cs ""El Gobierno andaluz ya ha enviado el informe para cambiar de fase de desescalada"" en @MVTARDE  🏥 El servicio de salud en Andalucía está organizado por distritos, no por provincias. ✅ Hay 33 distritos que cumplen los requisitos para pasar a la fase 1.  https://t.co/gMHzcjvY3F","NEU",0.104877114295959,0.122362025082111,0.77276086807251,"neutral"
"1258441877721944064","ciudadanos","🔛 ¡Sigue la actualidad de este jueves! 📺 En unos minutos @JuanMarin_Cs será entrevistado en el programa @MVTARDE en @laSextaTV. 😉 ¡No te lo pierdas! Síguelo #EnDirecto con nosotros en este enlace 👉  https://t.co/DzWOLAEWfA  https://t.co/xSIxIY6W3p","NEU",0.258225053548813,0.101702503859997,0.640072464942932,"neutral"
"1258438946809413632","ciudadanos","⁉️ ¿Con Adriana Lastra como portavoz pretende el PSOE pedir unidad y ser creíble? 🤦‍♀️ Ayer volvimos a ver cómo lanzaba criticas indiscriminadamente, pero sobre Bildu y ERC... 🤐🤫 ¡Ni una palabra!  https://t.co/27C3kx5A3j","NEG",0.00554216327145696,0.867328882217407,0.127128973603249,"negative"
"1258413432971374594","ciudadanos","📻 Esta tarde @InesArrimadas ha conectado #EnDirecto con el Barómetro de @RadioInter_es.  🙂 ¡Te dejamos un resumen! 👉 ""Algunos partidos han mentido, ayer lo único que podía caer era el estado de alarma, las ayudas y los ERTEs; NO el Gobierno de España"".  https://t.co/YdehLXrVbZ","NEG",0.038418386131525,0.543737471103668,0.417844116687775,"negative"
"1258368132693078016","ciudadanos","👉 Ayer Cs tuvo sentido de Estado y dio un sí condicionado al estado de alarma.  ‼️ ¡Sin embargo, los socios de Sánchez votaron en contra! 🏛 @GuillermoDiazCs ""Le pedimos al PSOE que asuma la realidad y que deje de ver con fascinación y admiración al nacionalismo"" #Sanidad  https://t.co/dPXd9w6i9Z","NEG",0.0276900548487902,0.528521001338959,0.443788945674896,"negative"
"1258366949769256960","ciudadanos","🏛 @GuillermoDiazCs ha hecho 2️⃣ propuestas de #PolíticaÚtil en la comisión de #Sanidad: 👨‍💻 Crear la figura del rastreador para avisar a quiénes han tenido contacto con positivos por #COVID19 🛌 Dar alternativas habitacionales a mayores que vivan en residencias para protegerles.  https://t.co/rj7cIwj6Fg","NEU",0.0915921479463577,0.143248572945595,0.76515918970108,"neutral"
"1258365953982816257","ciudadanos","⚠️ La población no puede relajarse, todavía no se ha vencido al #COVID19 🏛 @GuillermoDiazCs ""Cumplir las reglas sigue siendo muy importante, ser responsable puede ser la diferencia entre la salud y la enfermedad"" #Sanidad  https://t.co/jgvgofRfOC","NEU",0.0900485217571259,0.168065831065178,0.741885602474213,"neutral"
"1258365177541599232","ciudadanos","🏛 Hoy nuestro portavoz de #Sanidad  @GuillermoDiazCs ha intervenido en la comisión de seguimiento del #Covid_19.   🖤🇪🇸 Ha vuelto a recordar a las personas que han perdido la vida por la pandemia y a quienes luchan contra ella.   📽 Te dejamos un resumen a continuación.  https://t.co/QevRd9x7bm","NEU",0.131388857960701,0.214590549468994,0.654020607471466,"neutral"
"1258336590595842048","ciudadanos","📝 Hoy @mariadelamiel escribe en @elEconomistaes sobre nuestro sí condicionado a la prórroga del estado de alarma.  🍊""Toda España sabe cuál es nuestra opinión sobre Sánchez, pero hemos puesto los intereses de los españoles por encima de todo"".  ➡️  https://t.co/dqYKXcvlOS  https://t.co/2wwJZKqh5C","NEU",0.0273819100111723,0.375515401363373,0.597102761268616,"neutral"
"1258310784058302464","ciudadanos","‼️ Queremos crear una gran red público-privada para realizar test a la población.  📺 @ignacioaguado ""Haremos más de 500.000 test, empezando por el personal crítico y la población vulnerable, para ser más eficaces en la lucha contra el #Covid19"" #LoEstamosConsiguiendo  https://t.co/hFwPMCARYV","NEU",0.371678203344345,0.0840752869844437,0.54424649477005,"neutral"
"1258309671674425348","ciudadanos","👉  El estado de alarma tiene que ser temporal.  📺 @ignacioaguado ""Hoy por hoy es la única garantía para hacer una desescalada simétrica y homogénea en toda España"" #LoEstamosConsiguiendo  https://t.co/E9sqcX0Fir","NEU",0.214946538209915,0.126405969262123,0.658647537231445,"neutral"
"1258309005568618496","ciudadanos","‼️ La crisis del #COVID19 es sanitaria, económica y social.  📺 @ignacioaguado ""El objetivo número uno es salvar vidas, pero también hay que proteger a los ciudadanos de caer en la pobreza"" #LoEstamosConsiguiendo  👉 Es vital usar mascarillas y respetar el distanciamiento social.  https://t.co/LkhQOk1bFx","NEU",0.138425424695015,0.203632906079292,0.65794163942337,"neutral"
"1258308472329973760","ciudadanos","📺 @ignacioaguado ""Madrid cumple todos los requisitos de Sanidad para pasar a la siguiente fase de desescalada"" #LoEstamosConsiguiendo  👉 Los ciudadanos tendrán que actuar con responsabilidad y prudencia. 😷 La mascarilla es la mejor garantía para protegernos, #póntela  https://t.co/71eitLFwoH","NEU",0.325321704149246,0.0805798843502998,0.594098329544067,"neutral"
"1258294582938386435","ciudadanos","🌤️ ¡Buenos días y #FelizJueves! 📺 En unos minutos @ignacioaguado estará #EnDirecto en @elprogramadear para comentar toda la actualidad. ¡No te lo pierdas! ➡️Puedes verlo aquí:  https://t.co/gIQMfYXC6R  https://t.co/QsY6Wg9sqd","NEU",0.286863833665848,0.0651993975043297,0.647936701774597,"neutral"
"1258143404048949250","ciudadanos","🍊🇪🇸 Cs ha sido responsable. España no está preparada para salir del estado de alarma este sábado. ⚖️ Hay que encontrar el equilibrio entre controlar el virus y recuperar la actividad económica. 📻 Aquí un resumen de la entrevista de @InesArrimadas en @BrujulaOndaCero  https://t.co/UXtiGB4Irm","NEU",0.0400166921317577,0.415132969617844,0.544850409030914,"neutral"
"1258111408698470406","ciudadanos","🍊💪 Ciudadanos es un partido de centro y útil para los españoles.  📺 @InesArrimadas ""Además de ser críticos con el Gobierno de Sánchez, hemos sido responsables para evitar el caos en España"" @informativost5  https://t.co/hNetsXsm8o","NEU",0.240570485591888,0.193135410547256,0.566294133663177,"neutral"
"1258110995404390402","ciudadanos","⚠️ Se han intercambiado afirmaciones muy graves en el #Congreso 👉 Algunos políticos parece que están en una burbuja y no ven qué ocurre en la calle. 📺 @InesArrimadas ""Los ciudadanos están preocupados por la crisis sanitaria y la grave situación económica"" en @informativost5  https://t.co/oOE1WNavnn","NEG",0.00487589975818992,0.89457905292511,0.100545093417168,"negative"
"1258110014528593920","ciudadanos","‼️ ¡Hoy NO se votaba la investidura de Sánchez! 👉 Se decidía si se acababa el estado de alarma sin un Plan B.  📺 @InesArrimadas ""Dimos un 'sí' condicionado a desvincular las ayudas del estado de alarma, preparar un plan B y más diálogo con la oposición"" en @informativost5  https://t.co/hITu7K7mGr","NEU",0.0327046029269695,0.379997313022614,0.587298095226288,"neutral"
"1258102983071424512","ciudadanos","🔛 ¡Preparados! 📺 En unos minutos @InesArrimadas será entrevistada por Pedro Piqueras en @informativost5. 📲 ¡No te lo pierdas! Síguelo #EnDirecto aquí👉  https://t.co/gIQMfYG0Ih  https://t.co/2dODttKEgi","NEU",0.203447163105011,0.104432478547096,0.692120373249054,"neutral"
"1258082674033508353","ciudadanos","🇪🇸 ""Cada vez que voten y tomen decisiones desde el Gobierno, no piensen en su carrera política. Piensen en salvar vidas y empleos"". 📽🏛 Así ha concluido @InesArrimadas la que puede ser su última intervención en el #Congreso antes de ser madre.  🍊 #PolíticaÚtil  https://t.co/Stc908Gfds","NEU",0.0310309529304504,0.405520588159561,0.563448488712311,"neutral"
"1258041076809699328","ciudadanos","🔝📽 Así ha sido la réplica completa de nuestra Presidenta @InesArrimadas en el #Congreso   🇪🇸 🍊 Hay que salir de la burbuja política para ser útiles a los españoles.  https://t.co/Q9zoPZSgUe","NEU",0.283659130334854,0.125710755586624,0.590630054473877,"neutral"
"1258038955989241857","ciudadanos","🏛@InesArrimadas ha hecho su última intervención en el #Congreso antes de ser madre. 🇪🇸 ""Cada vez que voten algo y hagan algo desde el Gobierno, no piensen en su carrera política. Piensen en salvar vidas y empleos"" 💪🍊 Para eso pueden contar con Cs.  https://t.co/LUJUU4v6QF","NEU",0.0883453413844109,0.20225003361702,0.709404587745667,"neutral"
"1258037587190611968","ciudadanos","❗️ Se necesita un Plan B para garantizar las medidas económicas y sociales sin extender indefinidamente el estado de alarma. 🇪🇸 España necesita una salida a la crisis y empezar a consensuar las medidas. 🏛 @InesArrimadas en el #Congreso  https://t.co/KgVgz1aXpl","NEU",0.0557584688067436,0.267439067363739,0.676802396774292,"neutral"
"1258036792743297024","ciudadanos","🤚 ¡Basta de hacer ruedas de prensa para anunciar medidas unilaterales! 🏛 @InesArrimadas ""Cs sigue tendiendo la mano porque siempre va a hacer #PolíticaÚtil para las familias, los trabajadores y los autónomos"" #Congreso  https://t.co/ldes3wnreB","NEG",0.0101175559684634,0.833353817462921,0.156528666615486,"negative"
"1258036063215464448","ciudadanos","‼️ Para pedir unidad política hay que ser creíble y eso es difícil con la señora Lastra como portavoz. 🏛@InesArrimadas ""Lanza toda su ira a la oposición, pero nada a partidos como ERC. Espero que esta pandemia sirva para dejar claro cuáles son los partidos de Estado"" #Congreso  https://t.co/FA0eHV6Whe","NEG",0.00772740039974451,0.874882996082306,0.117389686405659,"negative"
"1258033250532016128","ciudadanos","🍊🏛 Comienza la réplica de @InesArrimadas en el pleno del #Congreso sobre la prórroga del estado de alarma. 🔛 ¡Sigue toda la intervención #EnDirecto!  https://t.co/TefhCn5xQN","NEU",0.0839838981628418,0.165464237332344,0.750551819801331,"neutral"
"1258024405596282881","ciudadanos","‼️ ¡Hoy NO se vota la investidura de Sánchez, se decide si se amplía el estado de alarma! 🍊 Hemos conseguido 3⃣ condiciones útiles para los ciudadanos:  1️⃣ Desvincular ERTEs y ayudas del estado de alarma. 2️⃣ Plan B para una salida ordenada.  3️⃣ Diálogo con oposición y las CCAA.  https://t.co/YH6ZzCkCmQ","NEU",0.0726224631071091,0.209892496466637,0.717485010623932,"neutral"
"1257988496125550592","ciudadanos","🏛 @InesArrimadas ""Nuestro voto para alargar el estado de alarma es en conciencia y asumo absolutamente la responsabilidad"" #Congreso 👉 Estaremos vigilantes de que Sánchez respete los acuerdos alcanzados. 🇪🇸 Queremos ser útiles para los españoles.  https://t.co/IsYGqPID9M","NEU",0.153584688901901,0.14118567109108,0.705229580402374,"neutral"
"1257988057455824897","ciudadanos","🏛@InesArrimadas ""Es necesario pensar en una salida ordenada del estado de alarma y no usar esta medida de manera excesiva"" #Congreso ❌ No se puede cerrar el portal de transparencia. ❌ No se puede tramitar leyes por la puerta de atrás. ❌ No se puede hacer nombramientos a dedo.  https://t.co/G9PMnGJ21Z","NEG",0.00969312246888876,0.869312763214111,0.120994098484516,"negative"
"1257985803663392769","ciudadanos","🏛 @InesArrimadas ""La votación de hoy NO sirve para tumbar o no al Gobierno de Sánchez e Iglesias, sirve para prorrogar el estado de alarma"" #Congreso ❌ Evitemos el caos. ✅ ¡Enfoquémonos en poner en marcha lo mejor para los españoles!  https://t.co/iOPyRD1FUg","NEU",0.0451862849295139,0.39356005191803,0.561253666877747,"neutral"
"1257985431716716544","ciudadanos","🏛 @InesArrimadas ""Hay que pensar en el bienestar de los ciudadanos y por eso hemos negociado con el Gobierno tres condiciones necesarias"" #Congreso 1️⃣ Desvincular ERTEs y ayudas del estado de alarma. 2️⃣ Plan B para una salida ordenada.  3️⃣ Diálogo con la oposición y las CCAA.  https://t.co/Rz3UsSY5LI","NEU",0.1682108938694,0.16072840988636,0.671060681343079,"neutral"
"1257985143236636672","ciudadanos","🏛 @InesArrimadas ""Es bueno recordar qué se vota hoy en el #Congreso: la prórroga del estado de alarma o si se permite salir a la calle sin restricciones y que caigan las ayudas y los ERTEs"". ❌ No votamos la investidura o un escarmiento al Gobierno de Sánchez e Iglesias.  https://t.co/EUDr6MYdJ4","NEU",0.0315337553620338,0.478552281856537,0.489913910627365,"neutral"
"1257984535448428544","ciudadanos","🏛 @InesArrimadas ""No podemos normalizar el dolor y celebrar que haya días con 200 fallecidos en nuestro país"" #Congreso 🇪🇸 Estamos ante una situación dramática que NO estaba escrita en nuestro destino. 👉 Los ciudadanos juzgarán al Gobierno por sus graves errores.  https://t.co/DPy3DxjRM8","NEG",0.00582567835226655,0.876914799213409,0.117259569466114,"negative"
"1257983547618611202","ciudadanos","🏛 @InesArrimadas ""Los errores y la unilateralidad del Gobierno generan indignación en los ciudadanos y dejan la imagen de España en el mundo tocada"" #Congreso 🍊 Nuestro objetivo desde el principio ha sido salvar vidas y empleos pidiendo corregir los errores desde el consenso.  https://t.co/KGcc8bhsR1","NEG",0.00961129553616047,0.826003551483154,0.164385110139847,"negative"
"1257980198198312960","ciudadanos","🍊🏛 @InesArrimadas toma la palabra en el pleno del #Congreso sobre la prórroga del estado de alarma. 🇪🇸 Decidimos pensando en España y en lo mejor para los ciudadanos. 📽 ¡Sigue la intervención #EnDirecto!  https://t.co/M1evyjphtL","NEU",0.143354490399361,0.178337559103966,0.678307890892029,"neutral"
"1257975510883319809","ciudadanos","🏛🍊 Decidimos lo mejor para España y forzamos al Gobierno a negociar. ‼️ @InesArrimadas ""Hoy NO se vota la investidura de Sánchez e Iglesias, se vota la prórroga del estado de alarma"" #Congreso 🚨 Si NO se aprueba, se ponen en peligro los ERTEs, las ayudas y el confinamiento.  https://t.co/D8ULzrj2fE","NEG",0.0160709004849195,0.646534323692322,0.337394803762436,"negative"
"1257947948702466048","ciudadanos","🍊🇪🇸 Cs decide pensando en España. 📺 @InesArrimadas ""Si cae el estado de alarma, todo el mundo podrá salir a la calle y se caerán los ERTEs y ayudas"" en @elprogramadear 🤝 Negociamos para que se planifique la salida y se dialogue con la oposición.  https://t.co/WrE3nN6UKp","NEU",0.100201033055782,0.195153027772903,0.704646050930023,"neutral"
"1257938435513425925","ciudadanos","📺 @InesArrimadas ""Votar NO a la prórroga NO es darle un escarmiento a Sánchez e Iglesias porque hoy NO se vota la investidura"" en @elprogramadear 🏛 La decisión es si el sábado la gente sale a a la calle y se paralizan las ayudas. 👉 Lo responsable es esperar a tener un Plan B.  https://t.co/Ahp2VfKpOM","NEG",0.0123804584145546,0.713901042938232,0.273718476295471,"negative"
"1257936373501308937","ciudadanos","📺 @InesArrimadas ""Sánchez NO debe llamar a las autonomías y a la oposición para informar anuncios, debe negociar y planificar la salida del estado de alarma"" en @elprogramadear  👉 Por culpa del Gobierno, la decisión para este sábado era prorrogar el estado de alarma o el caos.  https://t.co/l6PYCXZhG7","NEG",0.00921556819230318,0.813162505626678,0.17762191593647,"negative"
"1257935356726566912","ciudadanos","‼️ Hay que ser críticos con el Gobierno, pero también hay que ser responsables. 👉 Queremos garantizar la seguridad de los españoles.  📺 @InesArrimadas ""Insistiremos hoy en que el estado de alarma NO es para enchufar amiguetes, colocar a Iglesias en el CNI..."" en @elprogramadear  https://t.co/qb3ANloV0v","NEU",0.111655957996845,0.326714217662811,0.561629831790924,"neutral"
"1257934033675259904","ciudadanos","🚨¡NO puede decaer ya el estado de alarma porque NO hay un Plan B! 📺 @InesArrimadas ""Sánchez no le puede decir a los españoles que no puede protegerles si pierde una votación en el Congreso"" en @elprogramadear  👉 Necesitamos una salida ordenada que dé garantías.  https://t.co/bjJaQOGFI9","NEG",0.0074131153523922,0.90518856048584,0.0873983353376389,"negative"
"1257933492165492737","ciudadanos","🤝 Hemos conseguido un acuerdo que va a hacer más fácil la vida de millones de personas.  📺 @InesArrimadas ""Tenemos el compromiso del Gobierno para desvincular las ayudas y los ERTE del estado de alarma y para entablar más diálogo con las autonomías"" en @elprogramadear  https://t.co/suVPsU5Roy","NEU",0.377108246088028,0.113317258656025,0.50957453250885,"neutral"
"1257923751234207744","ciudadanos","☀️ ¡#BuenosDías y #FelizMiércoles! 📺 Comienza la mañana viendo la entrevista a @InesArrimadas en @elprogramadear. 🔛 Síguela #EnDirecto pinchando este enlace  https://t.co/gIQMfYXC6R  https://t.co/f3SSDDUhws","NEU",0.276854515075684,0.0788926109671593,0.644252896308899,"neutral"
"1257778990024097794","ciudadanos","🇪🇸🍊 Cs ha obligado al Gobierno a tener un plan B y abandonar la unilateralidad. 🆕 Empresas y autónomos seguirán teniendo ayudas económicas después del estado de alarma.  👉 Aquí un resumen de la entrevista de @jmespejosaav en @24horas_rne  https://t.co/f7Ssd8zfjc","NEU",0.0433540232479572,0.337079107761383,0.619566917419434,"neutral"
"1257772111797653504","ciudadanos","⚠️🇪🇺 ¡El futuro de Europa está en juego! 📻 ""Es preocupante que el tribunal alemán se ponga por encima del Tribunal de la Unión Europea"" 💸 Ponen en riesgo las acciones del BCE para limitar los efectos sobre la deuda española. 👉 Aquí un resumen @lugaricano en @BrujulaOndaCero  https://t.co/YhRAFfwYBp","NEG",0.011677535250783,0.879060685634613,0.109261833131313,"negative"
"1257766775355310080","ciudadanos","🚨 COMUNICADO   🍊 Cs logra el compromiso del Gobierno para: ✅ Adaptar ERTEs y ayudas más allá del Estado de Alarma. ✅ Contactar semanalmente para acordar un Plan de Desconfinamiento real. ✅ Planificar una salida del estado de alarma con garantías. 🇪🇸 #PolíticaÚtil  https://t.co/4hGHGiF29f","NEU",0.141682520508766,0.149804040789604,0.708513379096985,"neutral"
"1257735310240251905","ciudadanos","🤯 El Gobierno NO puede amenazar a los españoles diciendo que sin estado de alarma reinará el caos. ⌛️ Hay que empezar a trabajar YA en la reactivación de la economía desvinculando las ayudas del estado de alarma. 📽 ¡Te lo cuenta @InesArrimadas!  https://t.co/nMww0yr9I2","NEG",0.0144771356135607,0.776055693626404,0.209467157721519,"negative"
"1257710644050178052","ciudadanos","🤦‍♀️ Parece que la ministra de Trabajo no está al tanto de que País Valenciá no existe. 👉 Usar esta denominación refiriéndose a la Comunidad Valenciana es ceder ante los que quieren enfrentamiento, insolidaridad y levantar muros. 😎 ¡No te pierdas el zasca de @mariadelamiel! 👇  https://t.co/6gv1W3KzeG","NEG",0.00719190249219537,0.891026020050049,0.101782068610191,"negative"
"1257682470700548097","ciudadanos","⏳ El Gobierno debe rectificar, dejar a un lado el sectarismo y perderle por fin el miedo al consenso:  ✅ Desvincular los ERTEs y las ayudas del estado de alarma. ✅ Planificar planes de contingencia con las autonomías ante posibles rebrotes.  🏛 ¡@Lroldansu en el @Senadoesp!  https://t.co/4g0D0MHEvL","NEU",0.0437735915184021,0.422036826610565,0.534189522266388,"neutral"
"1257681886777933827","ciudadanos","⁉️ ¿Por qué Sánchez no habla con los sectores más afectados por el #COVIDー19 ?  ⁉️ ¿Por qué no consensúa nada con quienes queremos ayudar? 🏛 @Lroldansu ""Mando único no significa voz única y estado de alarma no quiere decir libre disposición indefinida"" en el @Senadoesp  https://t.co/16uT4Jjeqh","NEG",0.00720300246030092,0.81279993057251,0.179997071623802,"negative"
"1257681662630146048","ciudadanos","🚨 El Gobierno NO puede utilizar el estado de alarma a su antojo para seguir polarizando a la sociedad española.  🏛 @Lroldansu ""Sánchez está tomando como rehenes a las personas que dependen de un ERTE o una prestación social"" en el @Senadoesp  https://t.co/f2zwfYK3t3","NEG",0.0087232356891036,0.834591865539551,0.156684875488281,"negative"
"1257677187869749249","ciudadanos","🏛 Nuestra portavoz en el @Senadoesp @Lroldansu le pregunta a Pedro Sánchez sobre la evolución de la crisis sanitaria y socioeconómica ocasionada por el #COVID19 en nuestro país.  📽 Síguelo #EnDirecto aquí:  https://t.co/81zaEf7Rzk  https://t.co/xqVrt1Eks6","NEU",0.0582802630960941,0.273046284914017,0.668673396110535,"neutral"
"1257628888680841219","ciudadanos","🔛 ¡El Gobierno tiene que empezar YA a trabajar para reactivar la economía!  👉 Pasar de la unilateralidad al consenso  👉 NO utilizar el estado de alarma para impulsar medidas partidistas 👉 Garantizar mascarillas y test  📺 ¡Así lo ha explicado @InesArrimadas! #CoronavirusARV  https://t.co/SEZM8PVb9g","NEU",0.0806809887290001,0.457430064678192,0.461888998746872,"neutral"
"1257628806455713792","ciudadanos","🚨 El día que se levante el estado de alarma NO regresaremos a la normalidad. 📺 @InesArrimadas ""Las ayudas se tienen que vincular a la situación económica y NO a una medida de excepción"" #CoronavirusARV  ✅ ¡El Gobierno tiene que tener un Plan B para proteger a los ciudadanos!  https://t.co/V9WdCt6H9B","NEU",0.0463775917887688,0.470818519592285,0.482803910970688,"neutral"
"1257627444636536832","ciudadanos","📺 @InesArrimadas ""No se puede decir a los españoles que habrá que volver a decretar estado de alarma si hay un rebrote"" #CoronavirusARV  ❌ NO podemos seguir así hasta que se encuentre una vacuna.  ⚠️ ¡Y menos si se utiliza la crisis para aprobar leyes por la puerta de atrás!  https://t.co/5rvEUdbf18","NEG",0.00546104973182082,0.914398550987244,0.0801404789090157,"negative"
"1257626048281423874","ciudadanos","📺 @InesArrimadas ""Sánchez ha amenazado a los españoles diciendo que sin estado de alarma se acabarían las ayudas y los ERTE"" #CoronavirusARV  🍊 Cs está negociando para resguardar el interés de los ciudadanos y para salir de esta crisis con responsabilidad.  https://t.co/9YzNonS9jS","NEG",0.0297398157417774,0.640786945819855,0.329473227262497,"negative"
"1257618929624768518","ciudadanos","📺 En unos minutos @InesArrimadas conectará #EnDirecto con @DebatAlRojoVivo para comentar la actualidad del día #CoronavirusARV  😊 ¡No te lo pierdas! 📲 Puedes verlo aquí:  https://t.co/DzWOLAEWfA  https://t.co/2y5tOwgkHT","NEU",0.251516699790955,0.0872342139482498,0.661249041557312,"neutral"
"1257616686242545664","ciudadanos","📢 ¡El Gobierno debe rectificar YA! ✅ Desvincular ayudas del estado de alarma. ✅ Planificar la salida de la crisis garantizando protección social. ❌ No pueden aprovechar la situación para tramitar leyes por la puerta de atrás o meter a Iglesias en el CNI.  📽 @InesArrimadas 👇  https://t.co/RrZiKyWLqm","NEG",0.0196041986346245,0.784160077571869,0.196235746145248,"negative"
"1257603280865308672","ciudadanos","‼️ Sánchez debe rectificar por el bien de los españoles. Desde Cs pedimos #PolíticaÚtil:  ✅ Flexibilización de los ERTE  ✅ Un plan B: ¡no podemos estar en estado de alarma hasta que haya una vacuna!  📺 @ignacioaguado ""Para salir de esta hay que hacerlo unidos"" #lamañanaTVE  https://t.co/oODzkEnNA1","NEU",0.0598194524645805,0.427910804748535,0.512269794940948,"neutral"
"1257601537846775809","ciudadanos","👉 Llevamos semanas viendo que se estabiliza la curva y que los hospitales están más descongestionados, pero debemos mantener la guardia. 📺 @ignacioaguado ""Ahora más que nunca es importante la autoprotección. Tenemos que aprender a convivir con el #COVID19"" #lamañanaTVE  https://t.co/d2ZnGTbyAj","NEU",0.0817662701010704,0.354545921087265,0.563687801361084,"neutral"
"1257593349680377856","ciudadanos","📺 En breve @ignacioaguado estará en @LaMananaTVE comentando la última hora sobre la crisis del #COVID19 en la @ComunidadMadrid   🔛 Síguelo con nosotros a través de este enlace:  https://t.co/XhB9qFlj07  https://t.co/LAVM1IBHQG","NEU",0.119971238076687,0.174011215567589,0.70601761341095,"neutral"
"1257576072356511746","ciudadanos","‼️ El Gobierno basa su estrategia en la unilateralidad y crea incertidumbre.  📺 @InesArrimadas ""Aprovechan el estado de alarma para hacer una Ley de Educación por la puerta de atrás y hacer nombramientos dudosos "" en @Desayunos_tve  ⚠️ ¡Los ciudadanos están indignados!  https://t.co/lupNpExfma","NEG",0.00362406088970602,0.961437463760376,0.0349385365843773,"negative"
"1257573567392350213","ciudadanos","⁉️ ¿El Gobierno NO tiene un Plan B si no se aprueba el estado de alarma? 📺 @InesArrimadas ""Sánchez se la ha jugado amenazando a los españoles con dejarlos desprotegidos"" en @Desayunos_tve  🍊 Cs está haciendo todo lo posible para evitar el caos.  https://t.co/N7uS5CXQyX","NEG",0.0092451348900795,0.8528892993927,0.137865513563156,"negative"
"1257572918298640385","ciudadanos","🚨 ¡El estado de alarma no puede durar hasta que haya una vacuna para el #COVID19! 🏛 Hay mecanismos alternativos que se pueden consensuar con la oposición. 📺 @InesArrimadas ""No podemos depender de una medida excepcional hasta que Sánchez quiera"" en @Desayunos_tve  https://t.co/F91peeAFVj","NEG",0.0147334830835462,0.728761672973633,0.256504833698273,"negative"
"1257571908733808640","ciudadanos","📺 @InesArrimadas ""Estamos negociando con el Gobierno para que prepare un plan ante el #covid19 y no suma a España en un caos"" en @Desayunos_tve  👉 Sánchez tiene que rectificar y dialogar. ❌ Basta de nombramientos a dedo y tramitar leyes por la puerta de atrás.  https://t.co/KSeJrHz9Vj","NEG",0.00938205420970917,0.876545965671539,0.114071972668171,"negative"
"1257570789353816065","ciudadanos","‼️ Le hemos pedido al Gobierno que desvincule las medidas económicas y sociales del estado de alarma.  📺 @InesArrimadas ""Hay mecanismos jurídicos para hacerlo. No tiene sentido que las ayudas para autónomos, familias y ERTEs dependan de ello"" en @Desayunos_tve  https://t.co/cNGDcIMExR","NEG",0.00965531542897224,0.849891006946564,0.140453696250916,"negative"
"1257564875775184896","ciudadanos","⛅️ ¡Buenos días y #FelizMartes! 📺 En unos minutos @InesArrimadas estará en los @Desayunos_tve comentando la actualidad sobre la crisis del #COVID19 Síguelo #EnDirecto aquí ➡️  https://t.co/XhB9qFlj07  https://t.co/sdsO2qpCid","NEU",0.19950208067894,0.0742148086428642,0.726283133029938,"neutral"
"1257390493538955265","ciudadanos","📻 @InesArrimadas ""La realidad del #COVID19 es muy dura: el Gobierno de Sánchez NO ha hecho sus deberes y NO se ha preparado para la salida del estado de alarma"" #EsHerrero 🤚 ¡No se puede amenazar a los españoles! 👉 Hay que desvincular las ayudas económicas del estado de alarma  https://t.co/RvqukFHFo2","NEG",0.00467186793684959,0.945537388324738,0.0497907251119614,"negative"
"1257380901195046918","ciudadanos","📻 @InesArrimadas ""Estamos en negociaciones con el Gobierno después de 18 días sin que Sánchez nos llamara"" #EsHerrero ✅ Pedimos desvincular las ayudas económicas y sociales del estado de alarma. ✅ Garantizar medidas sanitarias. 🇪🇸 ¡Trabajamos por lo mejor para los ciudadanos!  https://t.co/el14E5jkTK","NEU",0.130412116646767,0.257980823516846,0.611607134342194,"neutral"
"1257379891877744642","ciudadanos","📻 @InesArrimadas ""Sánchez ha entendido hoy por primera vez que NO puede extender el estado de alarma indefinidamente"" #EsHerrero ‼️ Sus propios socios le han dado la espalda. 🤝 Es momento de consensuar y de llamar a la oposición.  https://t.co/xcjNRXiVIR","NEG",0.0176241118460894,0.7873814702034,0.19499434530735,"negative"
"1257372041679974403","ciudadanos","📻 Sintoniza tu radio para seguir la actualidad del día. 🔛 En unos minutos, @InesArrimadas será entrevistada en el programa @encasadeherrero en @esRadio. 📲  ¡No te lo pierdas! Síguelo #EnDirecto aquí  https://t.co/6P77udhWK8  https://t.co/UCvw3xwndG","NEU",0.174741312861443,0.0837582796812057,0.741500377655029,"neutral"
"1257371255294091270","ciudadanos","📄 @InesArrimadas propone a Sánchez una hoja de ruta que ponga fin a la improvisación del Gobierno: 1⃣ Extender las ayudas 2⃣ Plan sanitario que garantice material de protección 3⃣ Transparencia 4⃣ Consenso 👉 ¡Dale al play y descubre todos los detalles!  https://t.co/BxtpE5q6KN","NEU",0.175213009119034,0.137310296297073,0.687476634979248,"neutral"
